"Symbol","Date","Open","High","Low","Close","Percent Change","Volume"
"TRH","2019-07-25","320","322","312","317","-1.25 %","12,419.00"
"TRH","2019-07-28","312","312","310","310","-2.21 %","5,040.00"
"TRH","2019-07-29","315","316","310","310","0.00 %","417.00"
"TRH","2019-07-30","316","318","312","318","2.58 %","3,970.00"
"TRH","2019-07-31","316","316","314","314","-1.26 %","4,960.00"
"TRH","2019-08-01","315","318","314","316","0.64 %","550.00"
"TRH","2019-08-04","312","316","310","310","-1.90 %","3,270.00"
"TRH","2019-08-05","308","309","307","308","-0.65 %","2,418.00"
"TRH","2019-08-06","307","310","304","306","-0.65 %","4,080.00"
"TRH","2019-08-07","312","312","307","309","0.98 %","510.00"
"TRH","2019-08-08","310","310","309","309","0.00 %","5,893.00"
"TRH","2019-08-11","307","307","307","307","-0.65 %","380.00"
"TRH","2019-08-12","308","308","308","308","0.33 %","1,720.00"
"TRH","2019-08-13","306","306","305","305","-0.97 %","2,000.00"
"TRH","2019-08-14","305","305","303","303","-0.66 %","6,285.00"
"TRH","2019-08-15","300","308","300","308","1.65 %","1,100.00"
"TRH","2019-08-18","305","306","304","304","-1.30 %","3,090.00"
"TRH","2019-08-19","299","316","299","309","1.64 %","3,480.00"
"TRH","2019-08-20","305","305","301","302","-2.27 %","2,171.00"
"TRH","2019-08-21","305","308","302","306","1.32 %","1,120.00"
"TRH","2019-08-22","307","308","303","303","-0.98 %","2,759.00"
"TRH","2019-08-25","300","300","300","300","-0.99 %","1,550.00"
"TRH","2019-08-26","297","301","297","300","0.00 %","14,810.00"
"TRH","2019-08-27","301","303","300","300","0.00 %","7,752.00"
"TRH","2019-08-28","305","305","298","298","-0.67 %","6,720.00"
"TRH","2019-08-29","298","302","295","295","-1.01 %","3,130.00"
"TRH","2019-09-01","295","297","292","297","0.68 %","1,270.00"
"TRH","2019-09-02","295","295","288","293","-1.35 %","1,910.00"
"TRH","2019-09-03","293","302","287","302","3.07 %","4,310.00"
"TRH","2019-09-04","296","305","296","305","0.99 %","190.00"
"TRH","2019-09-05","299","299","299","299","-1.97 %","100.00"
