"Symbol","Date","Open","High","Low","Close","Percent Change","Volume"
"GBIME","2020-05-13","239","239","234","234","-2.90 %","282.00"
"GBIME","2020-06-29","230","230","211","228","-2.56 %","66,325.00"
"GBIME","2020-06-30","224","244","221","244","7.02 %","22,351.00"
"GBIME","2020-07-01","249","265","249","263","7.79 %","24,105.00"
"GBIME","2020-07-02","268","268","237","238","-9.51 %","54,657.00"
"GBIME","2020-07-05","238","242","226","234","-1.68 %","95,126.00"
"GBIME","2020-07-06","237","242","235","241","2.99 %","49,878.00"
"GBIME","2020-07-07","241","250","241","245","1.66 %","68,615.00"
"GBIME","2020-07-08","248","251","241","243","-0.82 %","44,731.00"
"GBIME","2020-07-09","243","246","240","243","0.00 %","43,252.00"
"GBIME","2020-07-12","247","247","236","239","-1.65 %","185,612.00"
"GBIME","2020-07-13","240","245","237","241","0.84 %","57,463.00"
"GBIME","2020-07-14","245","245","238","241","0.00 %","76,311.00"
"GBIME","2020-07-15","241","244","239","239","-0.83 %","70,406.00"
"GBIME","2020-07-16","243","255","243","253","5.86 %","100,134.00"
"GBIME","2020-07-19","258","263","258","263","3.95 %","130.00"
"GBIME","2020-07-20","276","289","268","272","3.42 %","323,732.00"
"GBIME","2020-07-21","285","285","265","271","-0.37 %","98,529.00"
"GBIME","2020-07-22","272","275","260","262","-3.32 %","97,385.00"
"GBIME","2020-07-23","259","265","258","263","0.38 %","58,403.00"
"GBIME","2020-07-26","268","270","261","267","1.52 %","74,489.00"
"GBIME","2020-07-27","269","270","263","267","0.00 %","83,902.00"
"GBIME","2020-07-28","266","271","262","262","-1.87 %","78,945.00"
"GBIME","2020-07-29","263","264","258","259","-1.15 %","79,091.00"
"GBIME","2020-07-30","264","264","256","259","0.00 %","80,628.00"
"GBIME","2020-08-02","259","259","250","250","-3.47 %","124,306.00"
"GBIME","2020-08-03","250","257","244","251","0.40 %","76,236.00"
"GBIME","2020-08-05","255","255","246","248","-1.20 %","67,749.00"
"GBIME","2020-08-06","249","249","243","247","-0.40 %","75,238.00"
"GBIME","2020-08-09","247","250","243","250","1.21 %","61,119.00"
"GBIME","2020-08-10","245","258","245","256","2.40 %","79,380.00"
"GBIME","2020-08-11","260","265","256","257","0.39 %","71,461.00"
"GBIME","2020-08-12","255","259","255","256","-0.39 %","42,504.00"
"GBIME","2020-08-13","258","258","252","254","-0.78 %","64,084.00"
"GBIME","2020-08-16","254","254","246","252","-0.79 %","101,086.00"
"GBIME","2020-08-17","252","254","250","253","0.40 %","156,576.00"
"GBIME","2020-08-18","254","256","250","254","0.40 %","188,369.00"
"GBIME","2020-08-19","256","256","249","251","-1.18 %","105,861.00"
"GBIME","2020-08-20","254","254","250","251","0.00 %","41,101.00"
"GBIME","2020-08-23","254","254","250","252","0.40 %","41,731.00"
"GBIME","2020-08-24","256","256","247","252","0.00 %","472,810.00"
"GBIME","2020-08-25","256","256","251","253","0.40 %","110,349.00"
"GBIME","2020-08-26","255","258","253","258","1.98 %","117,579.00"
"GBIME","2020-08-27","263","263","255","256","-0.78 %","81,338.00"
"GBIME","2020-08-30","256","257","252","254","-0.78 %","84,053.00"
"GBIME","2020-08-31","256","256","253","255","0.39 %","128,239.00"
"GBIME","2020-09-02","265","265","258","264","3.53 %","197,596.00"
"GBIME","2020-09-03","270","274","263","265","0.38 %","185,244.00"
"GBIME","2020-09-06","278","278","265","266","0.38 %","200,434.00"
"GBIME","2020-09-07","268","269","260","263","-1.13 %","95,833.00"
"GBIME","2020-09-08","270","270","259","260","-1.14 %","63,629.00"
"GBIME","2020-09-09","260","263","259","260","0.00 %","77,492.00"
"GBIME","2020-09-10","265","268","260","263","1.15 %","43,558.00"
"GBIME","2020-09-13","264","267","260","263","0.00 %","77,174.00"
"GBIME","2020-09-14","263","266","260","264","0.38 %","218,057.00"
"GBIME","2020-09-15","265","269","263","265","0.38 %","83,711.00"
"GBIME","2020-09-16","265","265","261","263","-0.75 %","54,621.00"
"GBIME","2020-09-17","274","274","263","269","2.28 %","126,666.00"
"GBIME","2020-09-20","282","282","269","272","1.12 %","172,128.00"
"GBIME","2020-09-21","273","276","268","274","0.74 %","167,601.00"
"GBIME","2020-09-22","274","275","268","269","-1.82 %","116,532.00"
"GBIME","2020-09-23","268","270","265","269","0.00 %","72,433.00"
"GBIME","2020-09-24","269","270","266","269","0.00 %","61,519.00"
"GBIME","2020-09-27","280","280","268","271","0.74 %","97,643.00"
"GBIME","2020-09-28","268","274","268","270","-0.37 %","88,230.00"
"GBIME","2020-09-29","270","270","267","268","-0.74 %","51,044.00"
"GBIME","2020-09-30","270","270","264","265","-1.12 %","71,296.00"
"GBIME","2020-10-01","272","272","265","272","2.64 %","106,995.00"
"GBIME","2020-10-04","277","285","274","279","2.57 %","193,130.00"
"GBIME","2020-10-05","281","283","276","277","-0.72 %","109,828.00"
"GBIME","2020-10-06","279","279","275","275","-0.72 %","70,165.00"
"GBIME","2020-10-07","277","277","274","276","0.36 %","147,512.00"
"GBIME","2020-10-08","276","279","273","275","-0.36 %","141,927.00"
"GBIME","2020-10-11","270","279","270","271","-1.45 %","93,944.00"
"GBIME","2020-10-12","269","274","269","272","0.37 %","107,604.00"
"GBIME","2020-10-13","277","277","272","272","0.00 %","68,373.00"
"GBIME","2020-10-14","285","285","271","271","-0.37 %","59,518.00"
"GBIME","2020-10-15","274","275","271","272","0.37 %","80,395.00"
"GBIME","2020-10-18","275","281","271","272","0.00 %","50,963.00"
"GBIME","2020-10-19","274","275","272","275","1.10 %","49,944.00"
"GBIME","2020-10-20","277","278","274","276","0.36 %","42,566.00"
"GBIME","2020-10-21","280","282","277","282","2.17 %","162,105.00"
"GBIME","2020-10-22","290","290","284","288","2.13 %","263,183.00"
"GBIME","2020-10-28","302","302","297","301","4.51 %","690,710.00"
"GBIME","2020-10-29","305","307","297","299","-0.66 %","402,254.00"
"GBIME","2020-11-01","305","305","294","297","-0.67 %","304,607.00"
"GBIME","2020-11-02","283","297","283","291","-2.02 %","233,052.00"
"GBIME","2020-11-03","278","297","278","294","1.03 %","107,926.00"
"GBIME","2020-11-04","308","308","291","293","-0.34 %","84,418.00"
"GBIME","2020-11-05","294","295","291","292","-0.34 %","140,170.00"
"GBIME","2020-11-08","294","295","292","294","0.68 %","168,722.00"
"GBIME","2020-11-09","292","295","292","293","-0.34 %","141,559.00"
"GBIME","2020-11-10","295","295","292","293","0.00 %","115,373.00"
"GBIME","2020-11-11","294","295","292","293","0.00 %","149,499.00"
"GBIME","2020-11-12","300","300","293","295","-- %","214,419.00"
"GBIME","2020-11-18","300","301","297","300","0.00 %","261,887.00"
"GBIME","2020-11-19","314","314","299","300","0.00 %","257,825.00"
"GBIME","2020-11-22","305","309","301","304","0.01 %","323,417.00"
"GBIME","2020-11-23","304","310","304","308","0.01 %","254,274.00"
"GBIME","2020-11-24","309","312","307","307","-0.00 %","190,821.00"
"GBIME","2020-11-25","313","313","308","311","0.01 %","182,242.00"
"GBIME","2020-11-26","314","320","312","318","0.02 %","319,855.00"
