"Symbol","Date","Open","High","Low","Close","Percent Change","Volume"
"NBL","2019-07-08","339","339","335","336","-0.88 %","70,296.00"
"NBL","2019-07-09","339","339","334","335","-0.30 %","79,877.00"
"NBL","2019-07-10","337","339","333","338","0.90 %","66,210.00"
"NBL","2019-07-11","339","339","336","337","-0.30 %","157,150.00"
"NBL","2019-07-14","339","339","335","337","0.00 %","64,571.00"
"NBL","2019-07-15","339","339","335","337","0.00 %","155,161.00"
"NBL","2019-07-16","339","339","335","336","-0.30 %","172,096.00"
"NBL","2019-07-17","342","345","337","345","2.68 %","138,862.00"
"NBL","2019-07-18","344","348","342","342","-0.87 %","66,349.00"
"NBL","2019-07-21","345","345","340","342","0.00 %","30,835.00"
"NBL","2019-07-22","342","344","342","343","0.29 %","32,294.00"
"NBL","2019-07-23","344","350","343","350","2.04 %","104,302.00"
"NBL","2019-07-24","354","355","346","349","-0.29 %","114,426.00"
"NBL","2019-07-25","347","349","343","344","-1.43 %","115,670.00"
"NBL","2019-07-28","339","341","336","339","-1.45 %","118,728.00"
"NBL","2019-07-29","344","344","338","339","0.00 %","31,642.00"
"NBL","2019-07-30","341","341","338","339","0.00 %","46,041.00"
"NBL","2019-07-31","338","342","338","340","0.29 %","83,641.00"
"NBL","2019-08-01","343","343","338","339","-0.29 %","50,317.00"
"NBL","2019-08-04","335","337","332","335","-1.18 %","154,007.00"
"NBL","2019-08-05","333","335","330","331","-1.19 %","81,332.00"
"NBL","2019-08-06","332","332","325","326","-1.51 %","127,107.00"
"NBL","2019-08-07","325","332","324","331","1.53 %","59,639.00"
"NBL","2019-08-08","330","330","327","328","-0.91 %","71,112.00"
"NBL","2019-08-11","327","328","326","328","0.00 %","36,234.00"
"NBL","2019-08-12","328","328","326","327","-0.30 %","33,325.00"
"NBL","2019-08-13","330","330","325","326","-0.31 %","44,695.00"
"NBL","2019-08-14","326","327","322","324","-0.61 %","65,059.00"
"NBL","2019-08-15","324","325","322","325","0.31 %","39,284.00"
"NBL","2019-08-18","327","327","323","325","0.00 %","28,355.00"
"NBL","2019-08-19","325","329","324","326","0.31 %","33,779.00"
"NBL","2019-08-20","326","327","323","326","0.00 %","31,843.00"
"NBL","2019-08-21","325","326","324","325","-0.31 %","16,301.00"
"NBL","2019-08-22","325","326","324","325","0.00 %","27,089.00"
"NBL","2019-08-25","325","326","320","322","-0.92 %","75,110.00"
"NBL","2019-08-26","322","323","321","322","0.00 %","51,909.00"
"NBL","2019-08-27","322","325","322","324","0.62 %","48,135.00"
"NBL","2019-08-28","326","326","321","322","-0.62 %","23,281.00"
"NBL","2019-08-29","328","328","322","323","0.31 %","26,080.00"
"NBL","2019-09-01","324","324","319","320","-0.93 %","28,538.00"
"NBL","2019-09-02","320","320","314","314","-1.87 %","81,020.00"
"NBL","2019-09-03","315","322","311","321","2.23 %","105,779.00"
"NBL","2019-09-04","320","323","316","320","-0.31 %","63,294.00"
"NBL","2019-09-05","331","331","320","321","0.31 %","20,580.00"
"NBL","2019-09-08","322","323","318","320","-0.31 %","22,252.00"
"NBL","2019-09-09","320","320","315","317","-0.94 %","27,821.00"
"NBL","2019-09-10","321","321","316","317","0.00 %","27,115.00"
"NBL","2019-09-11","316","319","314","315","-0.63 %","43,606.00"
"NBL","2019-09-12","315","316","313","315","0.00 %","64,421.00"
"NBL","2019-09-15","317","317","309","310","-1.59 %","55,973.00"
"NBL","2019-09-16","310","312","307","310","0.00 %","58,196.00"
"NBL","2019-09-17","307","319","307","317","2.26 %","96,740.00"
"NBL","2019-09-18","321","324","318","324","2.21 %","81,162.00"
"NBL","2019-09-19","325","325","317","319","-1.54 %","51,861.00"
"NBL","2019-09-22","318","318","311","311","-2.51 %","21,930.00"
"NBL","2019-09-23","311","317","311","314","0.96 %","9,235.00"
"NBL","2019-09-24","319","319","311","312","-0.64 %","9,053.00"
"NBL","2019-09-26","311","312","309","312","0.65 %","26,805.00"
"NBL","2019-09-29","311","312","309","312","0.00 %","19,988.00"
"NBL","2019-09-30","312","314","311","314","0.64 %","34,016.00"
"NBL","2019-10-01","317","318","315","316","0.32 %","7,352.00"
"NBL","2019-10-02","319","319","313","315","-0.32 %","10,800.00"
"NBL","2019-10-03","315","317","315","317","0.63 %","8,665.00"
"NBL","2019-10-10","312","318","312","318","0.32 %","2,940.00"
"NBL","2019-10-14","315","318","312","315","-0.94 %","17,820.00"
"NBL","2019-10-15","315","318","315","318","0.95 %","9,306.00"
"NBL","2019-10-16","315","322","314","318","0.00 %","10,740.00"
"NBL","2019-10-17","317","318","316","317","-0.31 %","17,478.00"
"NBL","2019-10-20","320","320","316","317","0.00 %","17,236.00"
"NBL","2019-10-21","315","318","315","318","0.32 %","24,090.00"
"NBL","2019-10-22","316","319","316","319","0.31 %","15,384.00"
"NBL","2019-10-23","321","322","316","318","-0.31 %","13,095.00"
"NBL","2019-10-24","317","321","317","320","0.63 %","35,053.00"
"NBL","2019-10-31","323","323","316","317","-0.94 %","16,390.00"
"NBL","2019-11-03","315","316","314","315","-0.63 %","16,475.00"
"NBL","2019-11-04","315","315","313","315","0.00 %","22,403.00"
"NBL","2019-11-05","315","316","314","315","0.00 %","16,092.00"
"NBL","2019-11-06","315","315","313","314","-0.32 %","20,653.00"
"NBL","2019-11-07","313","313","309","312","-0.64 %","90,557.00"
"NBL","2019-11-10","308","309","302","305","-2.24 %","69,475.00"
"NBL","2019-11-11","305","312","302","309","1.31 %","57,794.00"
"NBL","2019-11-12","307","312","302","307","-0.65 %","28,472.00"
"NBL","2019-11-13","305","307","304","305","-0.65 %","48,500.00"
"NBL","2019-11-14","305","312","305","310","1.64 %","45,817.00"
"NBL","2019-11-17","312","320","310","319","2.90 %","99,578.00"
"NBL","2019-11-18","325","332","318","320","0.31 %","260,644.00"
"NBL","2019-11-19","321","322","316","318","-0.62 %","58,928.00"
"NBL","2019-11-20","320","321","316","317","-0.31 %","84,285.00"
"NBL","2019-11-21","316","317","314","314","-0.95 %","65,257.00"
"NBL","2019-11-24","318","318","310","310","-1.27 %","44,142.00"
"NBL","2019-11-25","316","317","310","316","1.94 %","112,082.00"
"NBL","2019-11-26","317","317","312","312","-1.27 %","57,838.00"
"NBL","2019-11-27","313","316","313","315","0.96 %","35,897.00"
"NBL","2019-11-28","315","316","311","312","-0.95 %","21,933.00"
"NBL","2019-12-01","312","313","311","311","-0.32 %","13,655.00"
"NBL","2019-12-02","312","313","311","312","0.32 %","23,337.00"
"NBL","2019-12-03","317","317","311","312","0.00 %","9,381.00"
"NBL","2019-12-04","312","314","312","313","0.32 %","31,054.00"
"NBL","2019-12-05","314","315","312","313","0.00 %","39,669.00"
"NBL","2019-12-08","314","314","311","312","-0.32 %","19,458.00"
"NBL","2019-12-09","312","315","312","313","0.32 %","73,431.00"
"NBL","2019-12-10","314","315","313","314","0.32 %","37,031.00"
"NBL","2019-12-11","315","316","314","314","0.00 %","97,626.00"
"NBL","2019-12-12","315","316","313","314","0.00 %","66,257.00"
"NBL","2019-12-15","313","317","313","315","0.32 %","111,813.00"
"NBL","2019-12-16","313","315","313","314","0.00 %","47,696.00"
"NBL","2019-12-17","314","314","313","313","-0.32 %","36,406.00"
"NBL","2019-12-18","317","317","312","315","0.64 %","51,679.00"
"NBL","2019-12-19","314","315","313","314","-0.32 %","59,807.00"
"NBL","2019-12-22","315","315","314","315","0.32 %","90,050.00"
"NBL","2019-12-23","314","315","314","315","0.00 %","150,456.00"
"NBL","2019-12-24","315","317","315","316","0.32 %","241,620.00"
"NBL","2019-12-25","316","317","315","316","0.00 %","145,067.00"
"NBL","2019-12-26","316","319","315","317","0.32 %","417,340.00"
"NBL","2019-12-29","271","271","265","267","-3.14 %","69,886.00"
"NBL","2019-12-30","280","280","263","264","-1.12 %","24,371.00"
"NBL","2019-12-31","264","265","262","265","0.38 %","31,644.00"
"NBL","2020-01-01","264","265","263","264","-0.38 %","27,343.00"
"NBL","2020-01-02","265","268","263","266","0.76 %","25,846.00"
"NBL","2020-01-05","265","271","265","270","1.50 %","63,823.00"
"NBL","2020-01-06","275","277","270","274","1.48 %","65,947.00"
"NBL","2020-01-07","274","278","273","275","0.36 %","71,856.00"
"NBL","2020-01-08","279","279","271","273","-0.73 %","55,523.00"
"NBL","2020-01-09","272","272","270","271","-0.73 %","28,996.00"
"NBL","2020-01-12","273","276","272","273","0.74 %","110,930.00"
"NBL","2020-01-13","278","283","277","279","2.20 %","140,253.00"
"NBL","2020-01-14","275","280","275","277","-0.72 %","30,995.00"
"NBL","2020-01-15","279","286","276","282","1.81 %","103,770.00"
"NBL","2020-01-16","283","285","280","282","0.00 %","158,071.00"
"NBL","2020-01-19","285","288","282","284","0.71 %","173,449.00"
"NBL","2020-01-20","289","289","276","279","-1.76 %","97,170.00"
"NBL","2020-01-21","280","281","276","278","-0.36 %","68,581.00"
"NBL","2020-01-22","278","295","276","288","3.60 %","317,195.00"
"NBL","2020-01-23","292","292","278","280","-2.78 %","206,048.00"
"NBL","2020-01-26","285","285","273","274","-2.14 %","61,323.00"
"NBL","2020-01-27","272","279","272","276","1.10 %","75,600.00"
"NBL","2020-01-28","276","277","271","271","-1.81 %","166,814.00"
"NBL","2020-01-29","271","272","268","270","-0.37 %","106,912.00"
"NBL","2020-01-30","273","274","269","273","1.11 %","113,167.00"
"NBL","2020-02-02","275","278","272","274","0.37 %","105,558.00"
"NBL","2020-02-03","275","275","271","273","-0.36 %","67,012.00"
"NBL","2020-02-04","273","281","270","271","-0.73 %","81,425.00"
"NBL","2020-02-05","275","275","270","270","-0.37 %","55,989.00"
"NBL","2020-02-06","271","274","268","270","0.00 %","49,567.00"
"NBL","2020-02-09","271","271","267","269","-0.37 %","60,188.00"
"NBL","2020-02-10","273","273","267","269","0.00 %","41,674.00"
"NBL","2020-02-11","270","275","268","269","0.00 %","66,521.00"
"NBL","2020-02-12","270","271","267","267","-0.74 %","105,904.00"
"NBL","2020-02-13","268","269","266","267","0.00 %","107,979.00"
"NBL","2020-02-16","268","268","265","268","0.37 %","77,714.00"
"NBL","2020-02-17","272","282","270","272","1.49 %","185,770.00"
"NBL","2020-02-18","277","282","270","272","0.00 %","165,059.00"
"NBL","2020-02-19","273","273","269","272","0.00 %","58,253.00"
"NBL","2020-02-20","272","275","270","273","0.37 %","142,585.00"
"NBL","2020-02-23","277","292","274","285","4.40 %","182,865.00"
"NBL","2020-02-24","285","299","286","290","1.75 %","327,555.00"
"NBL","2020-02-25","290","293","282","293","1.03 %","138,549.00"
"NBL","2020-02-26","295","311","295","308","5.12 %","589,988.00"
"NBL","2020-02-27","302","322","300","315","2.27 %","353,136.00"
"NBL","2020-03-01","315","324","304","310","-1.59 %","547,596.00"
"NBL","2020-03-02","308","308","292","292","-5.81 %","205,347.00"
"NBL","2020-03-03","292","303","283","296","1.37 %","251,549.00"
"NBL","2020-03-04","294","295","286","288","-2.70 %","229,481.00"
"NBL","2020-03-05","284","290","281","285","-1.04 %","145,702.00"
"NBL","2020-03-10","281","283","269","270","-5.26 %","84,488.00"
"NBL","2020-03-11","275","283","270","283","4.81 %","156,064.00"
"NBL","2020-03-12","283","285","272","273","-3.53 %","213,483.00"
"NBL","2020-03-15","271","273","263","266","-2.56 %","257,710.00"
"NBL","2020-03-16","264","269","260","266","0.00 %","87,654.00"
"NBL","2020-03-17","271","271","257","260","-2.26 %","164,744.00"
"NBL","2020-03-18","258","260","252","256","-1.54 %","112,924.00"
"NBL","2020-03-19","251","260","245","260","1.96 %","195,205.00"
"NBL","2020-03-22","260","266","251","251","-3.46 %","20,983.00"
"NBL","2020-05-12","246","246","244","244","-2.79 %","240.00"
"NBL","2020-05-13","240","240","237","237","-2.87 %","1,680.00"
"NBL","2020-06-29","233","233","214","230","-3.80 %","77,584.00"
"NBL","2020-06-30","230","246","230","245","6.52 %","14,142.00"
"NBL","2020-07-01","249","263","246","260","6.12 %","12,839.00"
"NBL","2020-07-02","262","262","235","245","-5.77 %","41,631.00"
"NBL","2020-07-05","241","244","235","241","-1.63 %","47,651.00"
"NBL","2020-07-06","241","245","238","244","1.24 %","67,917.00"
"NBL","2020-07-07","247","251","243","247","1.23 %","49,587.00"
"NBL","2020-07-08","247","250","240","242","-2.02 %","74,405.00"
"NBL","2020-07-09","245","246","240","244","0.83 %","48,098.00"
"NBL","2020-07-12","248","248","240","242","-0.82 %","85,879.00"
"NBL","2020-07-13","245","245","239","240","-0.83 %","56,984.00"
"NBL","2020-07-14","241","243","238","240","0.00 %","32,011.00"
"NBL","2020-07-15","241","249","240","249","3.75 %","85,270.00"
"NBL","2020-07-16","253","257","248","257","3.21 %","92,219.00"
