"Symbol","Date","Open","High","Low","Close","Percent Change","Volume"
"PIC","2019-08-21","455","455","448","448","-2.61 %","1,443.00"
"PIC","2019-08-22","446","457","446","450","0.45 %","705.00"
"PIC","2019-08-25","442","444","440","443","-1.56 %","979.00"
"PIC","2019-08-26","435","443","437","437","-1.35 %","1,086.00"
"PIC","2019-08-27","429","431","422","424","-2.97 %","1,342.00"
"PIC","2019-08-28","420","420","407","414","-2.36 %","4,510.00"
"PIC","2019-08-29","422","422","402","410","-0.97 %","3,604.00"
"PIC","2019-09-01","410","410","393","397","-3.17 %","5,337.00"
"PIC","2019-09-02","390","390","385","388","-2.27 %","3,360.00"
"PIC","2019-09-03","385","400","382","399","2.84 %","3,739.00"
"PIC","2019-09-04","406","414","393","408","2.26 %","5,522.00"
"PIC","2019-09-05","400","419","405","415","1.72 %","3,710.00"
"PIC","2019-09-08","410","410","401","401","-3.37 %","2,109.00"
"PIC","2019-09-09","409","409","393","398","-0.75 %","2,316.00"
"PIC","2019-09-10","393","400","391","400","0.50 %","825.00"
"PIC","2019-09-11","400","400","395","395","-1.25 %","590.00"
"PIC","2019-09-12","396","396","385","385","-2.53 %","3,275.00"
"PIC","2019-09-15","380","381","375","380","-1.30 %","2,595.00"
"PIC","2019-09-16","379","380","362","368","-3.16 %","6,417.00"
"PIC","2019-09-17","374","392","366","392","6.52 %","4,305.00"
"PIC","2019-09-18","399","404","381","404","3.06 %","8,290.00"
"PIC","2019-09-19","405","410","390","390","-3.47 %","3,725.00"
"PIC","2019-09-22","390","390","374","374","-4.10 %","1,154.00"
"PIC","2019-09-23","370","381","368","374","0.00 %","1,408.00"
"PIC","2019-09-24","374","375","368","369","-1.34 %","1,558.00"
"PIC","2019-09-26","374","375","367","367","-0.81 %","765.00"
"PIC","2019-09-29","365","370","363","364","-0.82 %","2,789.00"
"PIC","2019-09-30","359","372","358","369","1.37 %","3,635.00"
"PIC","2019-10-01","369","375","365","373","1.08 %","3,881.00"
"PIC","2019-10-02","378","378","367","373","0.00 %","8,687.00"
"PIC","2019-10-03","373","375","369","372","-0.27 %","6,628.00"
"PIC","2019-10-10","375","375","370","371","-0.27 %","198.00"
"PIC","2019-10-14","366","368","364","367","-1.08 %","1,662.00"
"PIC","2019-10-15","365","365","361","365","-0.54 %","441.00"
"PIC","2019-10-16","361","366","360","366","0.27 %","2,066.00"
"PIC","2019-10-17","373","373","365","365","-0.27 %","1,914.00"
"PIC","2019-10-20","365","365","361","364","-0.27 %","651.00"
"PIC","2019-10-21","364","365","360","365","0.27 %","1,999.00"
"PIC","2019-10-22","365","365","360","364","-0.27 %","2,045.00"
"PIC","2019-10-23","365","370","365","365","0.27 %","839.00"
"PIC","2019-10-24","367","369","358","369","1.10 %","4,623.00"
"PIC","2019-10-31","363","367","362","367","-0.54 %","446.00"
"PIC","2019-11-03","367","367","353","353","-3.81 %","4,284.00"
"PIC","2019-11-04","356","360","355","360","1.98 %","2,496.00"
"PIC","2019-11-05","367","367","360","361","0.28 %","1,755.00"
"PIC","2019-11-06","360","362","358","360","-0.28 %","1,290.00"
"PIC","2019-11-07","361","370","360","361","0.28 %","1,239.00"
"PIC","2019-11-10","356","361","356","360","-0.28 %","1,215.00"
"PIC","2019-11-11","361","362","360","362","0.56 %","1,397.00"
"PIC","2019-11-12","355","362","355","357","-1.38 %","873.00"
"PIC","2019-11-13","351","358","351","355","-0.56 %","1,283.00"
"PIC","2019-11-14","355","360","350","358","0.85 %","1,107.00"
"PIC","2019-11-17","354","360","352","359","0.28 %","1,670.00"
"PIC","2019-11-18","353","353","348","353","-1.67 %","808.00"
"PIC","2019-11-19","350","357","350","350","-0.85 %","732.00"
"PIC","2019-11-20","357","364","345","350","0.00 %","3,444.00"
"PIC","2019-11-21","348","348","343","343","-2.00 %","1,845.00"
"PIC","2019-11-24","339","343","333","340","-0.87 %","1,454.00"
"PIC","2019-11-25","334","346","334","342","0.59 %","1,719.00"
"PIC","2019-11-26","337","340","332","340","-0.58 %","2,271.00"
"PIC","2019-11-27","337","343","335","343","0.88 %","524.00"
"PIC","2019-11-28","341","341","339","340","-0.87 %","1,084.00"
"PIC","2019-12-01","335","340","334","334","-1.76 %","1,545.00"
"PIC","2019-12-02","330","339","330","330","-1.20 %","896.00"
"PIC","2019-12-03","329","345","329","339","3.04 %","1,433.00"
"PIC","2019-12-04","345","361","342","355","4.72 %","3,990.00"
"PIC","2019-12-05","355","384","355","373","5.07 %","9,216.00"
"PIC","2019-12-08","376","378","364","373","0.00 %","7,229.00"
"PIC","2019-12-09","378","392","378","386","3.49 %","7,937.00"
"PIC","2019-12-10","381","395","381","395","2.33 %","11,280.00"
"PIC","2019-12-11","395","405","390","405","2.53 %","11,061.00"
"PIC","2019-12-12","405","445","397","434","7.16 %","25,594.00"
"PIC","2019-12-15","437","437","421","423","-2.53 %","10,409.00"
"PIC","2019-12-16","408","413","394","407","-1.93 %","7,237.00"
"PIC","2019-12-17","407","411","396","403","-0.98 %","3,808.00"
"PIC","2019-12-18","411","411","397","405","0.50 %","4,358.00"
"PIC","2019-12-19","399","407","399","404","-0.25 %","3,657.00"
"PIC","2019-12-22","397","400","396","398","-1.49 %","1,159.00"
"PIC","2019-12-23","400","424","400","406","2.01 %","3,874.00"
"PIC","2019-12-24","407","425","406","413","1.72 %","9,616.00"
"PIC","2019-12-25","405","420","405","415","0.48 %","1,721.00"
"PIC","2019-12-26","411","418","400","407","-1.93 %","5,089.00"
"PIC","2019-12-29","400","412","400","403","-0.98 %","2,751.00"
"PIC","2019-12-30","401","416","401","414","2.73 %","6,309.00"
"PIC","2019-12-31","413","415","411","412","-0.48 %","2,168.00"
"PIC","2020-01-01","405","413","405","409","-0.73 %","2,955.00"
"PIC","2020-01-02","404","410","404","408","-0.24 %","3,095.00"
"PIC","2020-01-05","416","416","410","414","1.47 %","7,306.00"
"PIC","2020-01-06","420","425","415","417","0.72 %","4,447.00"
"PIC","2020-01-07","419","427","418","425","1.92 %","28,546.00"
"PIC","2020-01-08","427","427","416","419","-1.41 %","6,299.00"
"PIC","2020-01-09","412","426","412","420","0.24 %","5,685.00"
"PIC","2020-01-12","428","462","428","462","10.00 %","26,111.00"
"PIC","2020-01-13","471","508","462","477","3.25 %","34,614.00"
"PIC","2020-01-14","477","499","468","482","1.05 %","11,053.00"
"PIC","2020-01-15","490","494","477","482","0.00 %","6,908.00"
"PIC","2020-01-16","477","500","477","491","1.87 %","14,935.00"
"PIC","2020-01-19","498","540","498","540","9.98 %","34,035.00"
"PIC","2020-01-20","540","572","520","539","-0.19 %","32,260.00"
"PIC","2020-01-21","539","559","520","540","0.19 %","28,408.00"
"PIC","2020-01-22","540","550","528","535","-0.93 %","15,195.00"
"PIC","2020-01-23","540","542","520","521","-2.62 %","15,652.00"
"PIC","2020-01-26","511","527","501","510","-2.11 %","13,900.00"
"PIC","2020-01-27","506","530","500","515","0.98 %","15,865.00"
"PIC","2020-01-28","525","540","521","530","2.91 %","19,028.00"
"PIC","2020-01-29","540","541","531","537","1.32 %","10,589.00"
"PIC","2020-01-30","545","585","540","560","4.28 %","43,332.00"
"PIC","2020-02-02","571","582","554","575","2.68 %","31,637.00"
"PIC","2020-02-03","580","590","558","577","0.35 %","21,540.00"
"PIC","2020-02-04","577","590","570","577","0.00 %","20,788.00"
"PIC","2020-02-05","580","588","561","572","-0.87 %","10,858.00"
"PIC","2020-02-06","572","575","556","559","-2.27 %","13,654.00"
"PIC","2020-02-09","550","560","545","550","-1.61 %","10,310.00"
"PIC","2020-02-10","540","560","540","555","0.91 %","10,806.00"
"PIC","2020-02-11","566","577","566","572","3.06 %","11,864.00"
"PIC","2020-02-12","575","591","574","577","0.87 %","20,615.00"
"PIC","2020-02-13","580","602","580","597","3.47 %","43,915.00"
"PIC","2020-02-16","604","633","600","633","6.03 %","39,582.00"
"PIC","2020-02-17","634","666","629","660","4.27 %","49,965.00"
"PIC","2020-02-18","655","668","640","654","-0.91 %","42,413.00"
"PIC","2020-02-19","654","659","630","654","0.00 %","19,021.00"
"PIC","2020-02-20","654","719","657","700","7.03 %","41,787.00"
"PIC","2020-02-23","714","759","714","755","7.86 %","47,134.00"
"PIC","2020-02-24","755","740","680","701","-7.15 %","168,927.00"
"PIC","2020-02-25","690","745","690","740","5.56 %","80,726.00"
"PIC","2020-02-26","750","750","730","739","-0.14 %","62,022.00"
"PIC","2020-02-27","725","735","706","715","-3.25 %","31,829.00"
"PIC","2020-03-01","715","720","694","694","-2.94 %","41,787.00"
"PIC","2020-03-02","685","690","625","625","-9.94 %","18,166.00"
"PIC","2020-03-03","625","670","605","643","2.88 %","29,944.00"
"PIC","2020-03-04","644","651","594","607","-5.60 %","29,927.00"
"PIC","2020-03-05","600","635","595","600","-1.15 %","28,515.00"
"PIC","2020-03-10","590","601","569","569","-5.17 %","5,852.00"
"PIC","2020-03-11","580","614","557","597","4.92 %","16,979.00"
"PIC","2020-03-12","598","602","560","560","-6.20 %","14,144.00"
"PIC","2020-03-15","549","555","517","519","-7.32 %","18,999.00"
"PIC","2020-03-16","510","538","500","530","2.12 %","20,129.00"
"PIC","2020-03-17","530","530","490","490","-7.55 %","15,964.00"
"PIC","2020-03-18","482","517","470","499","1.84 %","10,613.00"
"PIC","2020-03-19","492","513","484","498","-0.20 %","12,973.00"
