"Symbol","Date","Open","High","Low","Close","Percent Change","Volume"
"API","2019-11-25","108","108","101","103","-3.74 %","13,111.00"
"API","2019-11-26","102","103","100","100","-2.91 %","23,154.00"
"API","2019-11-27","102","106","102","104","4.00 %","3,378.00"
"API","2019-11-28","102","103","101","102","-1.92 %","11,692.00"
"API","2019-12-01","100","102","100","100","-1.96 %","10,879.00"
"API","2019-12-02","102","102","100","101","1.00 %","13,153.00"
"API","2019-12-03","103","105","100","102","0.99 %","15,239.00"
"API","2019-12-04","100","106","100","103","0.98 %","6,501.00"
"API","2019-12-05","101","104","101","104","0.97 %","9,159.00"
"API","2019-12-08","102","104","100","104","0.00 %","3,310.00"
"API","2019-12-09","102","111","101","109","4.81 %","32,043.00"
"API","2019-12-10","107","108","104","106","-2.75 %","19,923.00"
"API","2019-12-11","108","108","103","108","1.89 %","16,742.00"
"API","2019-12-12","108","116","104","113","4.63 %","60,885.00"
"API","2019-12-15","114","115","109","112","-0.88 %","16,917.00"
"API","2019-12-16","110","111","107","109","-0.91 %","22,209.00"
"API","2019-12-17","110","110","107","109","0.00 %","8,875.00"
"API","2019-12-18","108","109","107","109","0.00 %","9,330.00"
"API","2019-12-19","107","109","107","109","0.00 %","3,138.00"
"API","2019-12-22","108","108","105","108","-0.92 %","39,397.00"
"API","2019-12-23","106","109","106","109","0.93 %","24,646.00"
"API","2019-12-24","110","111","106","108","-0.92 %","9,134.00"
"API","2019-12-25","108","108","106","108","0.00 %","2,646.00"
"API","2019-12-26","108","108","105","108","0.00 %","5,856.00"
"API","2019-12-29","107","107","105","107","-0.93 %","6,160.00"
"API","2019-12-30","106","107","105","107","0.00 %","6,832.00"
"API","2019-12-31","112","112","105","110","2.80 %","9,844.00"
"API","2020-01-01","108","110","106","110","0.00 %","1,958.00"
"API","2020-01-02","110","110","106","108","-1.82 %","5,164.00"
"API","2020-01-05","106","112","106","109","0.93 %","34,793.00"
"API","2020-01-06","108","111","106","111","1.83 %","25,080.00"
"API","2020-01-07","111","116","108","113","1.80 %","47,772.00"
"API","2020-01-08","115","115","110","113","0.00 %","19,436.00"
"API","2020-01-09","111","113","110","112","-0.88 %","24,541.00"
"API","2020-01-12","110","120","110","120","7.14 %","70,009.00"
"API","2020-01-13","121","128","117","124","3.33 %","100,000.00"
"API","2020-01-14","124","126","118","124","0.00 %","68,773.00"
"API","2020-01-15","126","132","124","128","3.23 %","77,565.00"
"API","2020-01-16","129","130","124","128","0.00 %","42,525.00"
"API","2020-01-19","130","132","126","132","3.12 %","73,008.00"
"API","2020-01-20","131","131","125","128","-3.03 %","44,348.00"
"API","2020-01-21","128","128","123","127","-0.78 %","23,253.00"
"API","2020-01-22","128","128","121","124","-2.36 %","29,676.00"
"API","2020-01-23","123","123","119","119","-4.03 %","23,037.00"
"API","2020-01-26","120","120","115","117","-1.68 %","26,051.00"
"API","2020-01-27","115","120","115","118","0.85 %","24,932.00"
"API","2020-01-28","118","122","117","118","0.00 %","10,095.00"
"API","2020-01-29","117","118","115","117","-0.85 %","18,555.00"
"API","2020-01-30","118","120","115","119","1.71 %","31,570.00"
"API","2020-02-02","117","121","117","120","0.84 %","45,128.00"
"API","2020-02-03","120","125","118","123","2.50 %","62,895.00"
"API","2020-02-04","125","127","120","125","1.63 %","81,084.00"
"API","2020-02-05","123","129","122","127","1.60 %","73,525.00"
"API","2020-02-06","133","133","124","126","-0.79 %","34,385.00"
"API","2020-02-09","125","127","124","126","0.00 %","40,806.00"
"API","2020-02-10","125","127","125","126","0.00 %","15,236.00"
"API","2020-02-11","127","135","125","132","4.76 %","174,666.00"
"API","2020-02-12","130","133","129","133","0.76 %","114,753.00"
"API","2020-02-13","133","138","131","135","1.50 %","122,134.00"
"API","2020-02-16","135","137","130","136","0.74 %","66,640.00"
"API","2020-02-17","142","143","134","141","3.68 %","114,830.00"
"API","2020-02-18","148","148","136","139","-1.42 %","105,022.00"
"API","2020-02-19","138","139","135","138","-0.72 %","26,483.00"
"API","2020-02-20","138","138","135","136","-1.45 %","34,770.00"
"API","2020-02-23","138","141","137","140","2.94 %","49,557.00"
"API","2020-02-24","140","140","135","135","-3.57 %","31,515.00"
"API","2020-02-25","137","148","137","148","9.63 %","223,803.00"
"API","2020-02-26","141","162","141","154","4.05 %","224,163.00"
"API","2020-02-27","157","160","150","151","-1.95 %","126,588.00"
"API","2020-03-01","151","154","140","144","-4.64 %","95,285.00"
"API","2020-03-02","142","142","136","136","-5.56 %","21,618.00"
"API","2020-03-03","136","143","132","139","2.21 %","54,372.00"
"API","2020-03-04","137","140","130","133","-4.32 %","55,136.00"
"API","2020-03-05","131","133","126","131","-1.50 %","61,204.00"
"API","2020-03-10","129","129","123","126","-3.82 %","21,685.00"
"API","2020-03-11","128","137","119","135","7.14 %","151,499.00"
"API","2020-03-12","134","135","123","127","-5.93 %","220,997.00"
"API","2020-03-15","114","114","104","110","-3.93 %","40,358.00"
"API","2020-03-16","110","111","106","108","-1.82 %","16,277.00"
"API","2020-03-17","107","108","104","106","-1.85 %","34,355.00"
"API","2020-03-18","105","105","101","104","-1.89 %","25,548.00"
"API","2020-03-19","106","108","100","108","0.00 %","28,815.00"
"API","2020-03-22","106","116","104","116","7.41 %","2,980.00"
"API","2020-06-29","114","114","105","105","-8.62 %","18,585.00"
"API","2020-06-30","103","111","103","111","5.71 %","12,030.00"
"API","2020-07-01","113","119","113","119","7.21 %","2,462.00"
"API","2020-07-02","117","117","117","117","-1.68 %","520.00"
"API","2020-07-05","117","117","106","107","-8.55 %","15,777.00"
"API","2020-07-06","105","109","105","109","1.87 %","12,327.00"
"API","2020-07-07","109","112","106","110","0.92 %","22,979.00"
"API","2020-07-08","108","111","106","108","-1.82 %","7,724.00"
"API","2020-07-09","106","108","106","107","-0.93 %","7,458.00"
"API","2020-07-12","109","109","106","106","-0.93 %","14,069.00"
"API","2020-07-13","106","107","105","107","0.94 %","15,455.00"
"API","2020-07-14","107","107","105","107","0.00 %","4,164.00"
"API","2020-07-15","105","110","105","108","0.93 %","14,281.00"
"API","2020-07-16","106","113","106","113","4.63 %","15,332.00"
"API","2020-07-19","115","117","115","117","3.54 %","980.00"
"API","2020-07-20","119","125","110","112","-4.27 %","36,110.00"
"API","2020-07-21","110","114","107","112","0.00 %","26,421.00"
"API","2020-07-22","113","113","107","113","0.89 %","18,120.00"
"API","2020-07-23","118","118","106","111","-1.77 %","19,065.00"
"API","2020-07-26","111","112","108","111","0.00 %","21,776.00"
"API","2020-07-27","110","112","106","108","-2.70 %","40,952.00"
"API","2020-07-28","106","110","106","109","1.87 %","12,008.00"
"API","2020-07-29","109","110","107","108","-0.92 %","16,848.00"
"API","2020-07-30","108","112","107","110","1.85 %","24,604.00"
"API","2020-08-02","112","116","107","107","-2.73 %","31,426.00"
"API","2020-08-03","107","108","107","107","0.00 %","7,816.00"
"API","2020-08-05","106","108","106","106","-0.93 %","7,446.00"
"API","2020-08-06","112","112","105","108","-5.26 %","9,930.00"
"API","2020-08-09","106","110","106","107","-0.93 %","10,312.00"
"API","2020-08-10","106","110","106","108","0.93 %","38,920.00"
"API","2020-08-11","110","110","106","108","0.00 %","10,433.00"
"API","2020-08-12","106","108","106","106","-1.85 %","7,052.00"
"API","2020-08-13","108","108","105","108","1.89 %","13,553.00"
"API","2020-08-16","106","113","105","112","3.70 %","43,239.00"
"API","2020-08-17","112","113","108","110","-1.79 %","17,963.00"
"API","2020-08-18","110","110","108","110","0.00 %","10,482.00"
"API","2020-08-19","108","110","107","108","-1.82 %","23,459.00"
"API","2020-08-20","108","111","107","110","1.85 %","14,048.00"
